file,species,px_cm,base_x,base_y,tip_x,tip_y
DUL4B_a.tif,Erythroxylym coca,28.4,280,195.75,118.75,203.75
DUL4B_b.tif,Erythroxylym coca,28.4,295,196.25,104.75,201.5
DUL4B_c.tif,Erythroxylym coca,28.4,290.75,187.5,108.75,214.25
DUL4B_d.tif,Erythroxylym coca,28.4,272.25,197.5,127.25,204.75
DUL4B_e.tif,Erythroxylym coca,28.4,293.5,196.75,105.75,207
DUL4B_f.tif,Erythroxylym coca,28.4,262.167,198.833,136.667,194.833
DUL4B_g.tif,Erythroxylym coca,28.4,303.167,205.833,95.833,200.5
DUL4B_h.tif,Erythroxylym coca,28.4,300.167,197.5,99.833,200.833
DUL4B_i.tif,Erythroxylym coca,28.4,265.333,193.167,134.667,202.167
DUL4B_j.tif,Erythroxylym coca,28.4,257.333,194.5,141.833,202.333
DUL4M_a.tif,Erythroxylym coca,28.4,296.25,198,103.75,208.5
DUL4M_b.tif,Erythroxylym coca,28.4,280,191.25,118.75,196.75
DUL4M_c.tif,Erythroxylym coca,28.4,301.5,197.5,97.833,196.5
DUL4M_d.tif,Erythroxylym coca,28.4,293,206.25,106.75,204.5
DUL4M_e.tif,Erythroxylym coca,28.4,313.167,201.833,86.833,200.833
DUL4M_f.tif,Erythroxylym coca,28.4,295,213,104.75,203.25
DUL4M_g.tif,Erythroxylym coca,28.4,297.25,186,102,210.5
DUL4M_h.tif,Erythroxylym coca,28.4,296.5,192.5,104,204
DUL4M_i.tif,Erythroxylym coca,28.4,290.25,187.25,109.75,201.75
DUL4M_j.tif,Erythroxylym coca,28.4,300.167,201.5,98.5,194.833
DUL5A_a.tif,Erythroxylym coca,28.4,298,207,101.75,194.5
DUL5A_b.tif,Erythroxylym coca,28.4,291,206,107.75,191.5
DUL5A_c.tif,Erythroxylym coca,28.4,281.25,203.25,118.75,196.25
DUL5A_d.tif,Erythroxylym coca,28.4,278.25,209,120.75,206
DUL5A_e.tif,Erythroxylym coca,28.4,292.5,196.75,107,201.5
DUL5A_f.tif,Erythroxylym coca,28.4,296,204.5,102.75,207
DUL5A_g.tif,Erythroxylym coca,28.4,271.25,203.25,129,200.75
DUL5A_h.tif,Erythroxylym coca,28.4,275,203.75,123.5,187.5
DUL5A_i.tif,Erythroxylym coca,28.4,295.25,213.5,104.5,195.5
DUL5A_j.tif,Erythroxylym coca,28.4,295.25,202,103.5,199
DUL5B_a.tif,Erythroxylym coca,28.4,253.5,199.167,146.833,198.167
DUL5B_b.tif,Erythroxylym coca,28.4,280,201,118.5,201.25
DUL5B_c.tif,Erythroxylym coca,28.4,275.5,199.75,123.5,209
DUL5B_d.tif,Erythroxylym coca,28.4,258.333,196.167,140.667,205.667
DUL5B_e.tif,Erythroxylym coca,28.4,292.25,195.25,106.75,202.5
DUL5B_f.tif,Erythroxylym coca,28.4,278,195.5,121.75,201.5
DUL5B_g.tif,Erythroxylym coca,28.4,283,203.75,117,207
DUL5B_h.tif,Erythroxylym coca,28.4,274.25,199,126,201
DUL5B_i.tif,Erythroxylym coca,28.4,279.75,208,119.75,202
DUL5B_j.tif,Erythroxylym coca,28.4,276,196.75,122.5,202
DUL5B_k.tif,Erythroxylym coca,28.4,281,194.5,118.75,197.25
DUL5B_l.tif,Erythroxylym coca,28.4,265,192,134.75,201.75
DUL5B_m.tif,Erythroxylym coca,28.4,267,216,132.75,201.75
DUL5M_a.tif,Erythroxylym coca,28.4,288,200.5,110.75,199.5
DUL5M_b.tif,Erythroxylym coca,28.4,275.25,188.75,124,215.75
DUL5M_c.tif,Erythroxylym coca,28.4,273,196.75,126.75,205.25
DUL5M_d.tif,Erythroxylym coca,28.4,281,202.75,118.75,205.75
DUL5M_e.tif,Erythroxylym coca,28.4,262.333,175.833,136.667,208.167
DUL5M_f.tif,Erythroxylym coca,28.4,290,206.75,109,196
DUL5M_g.tif,Erythroxylym coca,28.4,268.5,184.25,131.75,207.75
DUL5M_h.tif,Erythroxylym coca,28.4,284.25,196.5,115.75,206.5
DUL5M_i.tif,Erythroxylym coca,28.4,260.333,200,139.667,205.5
DUL5M_j.tif,Erythroxylym coca,28.4,282,202.5,116.75,223.5
GIG1A_a.tif,Erythroxylym coca,28.4,271.75,188,126.75,206.75
GIG1A_b.tif,Erythroxylym coca,28.4,334.833,196.833,64.833,211.833
GIG1A_c.tif,Erythroxylym coca,28.4,292,191.25,107.75,201
GIG1A_d.tif,Erythroxylym coca,28.4,309.25,202.75,90.5,193.5
GIG1A_e.tif,Erythroxylym coca,28.4,311.75,210.25,86.5,193
GIG1A_f.tif,Erythroxylym coca,28.4,326.5,179.833,73.5,197.167
GIG1A_g.tif,Erythroxylym coca,28.4,292.25,194.75,107.5,213
GIG1A_h.tif,Erythroxylym coca,28.4,286.25,194.75,113,203.75
GIG1A_i.tif,Erythroxylym coca,28.4,277.333,209.167,121.667,185.167
GIG1A_j.tif,Erythroxylym coca,28.4,271.25,206.5,128.75,202.75
GIG1A_k.tif,Erythroxylym coca,28.4,281.25,190.75,117.5,203
GIG1A_l.tif,Erythroxylym coca,28.4,288,189.75,110.5,188
GIG1A_m.tif,Erythroxylym coca,28.4,301.25,188.5,97.75,214
GIG1B_a.tif,Erythroxylym coca,28.4,290.25,200.75,109.75,207
GIG1B_b.tif,Erythroxylym coca,28.4,310.25,176,89.5,213
GIG1B_c.tif,Erythroxylym coca,28.4,307.5,201.167,91.833,196.5
GIG1B_d.tif,Erythroxylym coca,28.4,287.25,191.5,112.75,203
GIG1B_e.tif,Erythroxylym coca,28.4,316.167,198.833,82.833,208.5
GIG1B_f.tif,Erythroxylym coca,28.4,286,193.25,113.75,204.75
GIG1B_g.tif,Erythroxylym coca,28.4,300.167,178.167,98.5,217.5
GIG1B_h.tif,Erythroxylym coca,28.4,293.25,204.5,106.75,196.75
GIG1B_i.tif,Erythroxylym coca,28.4,299.5,199.5,100.833,193.833
GIG1B_j.tif,Erythroxylym coca,28.4,300.167,195.167,98.5,209.833
GIG1M_a.tif,Erythroxylym coca,28.4,288,208.5,111.75,185
GIG1M_b.tif,Erythroxylym coca,28.4,273.75,165.75,124.75,220.5
GIG1M_c.tif,Erythroxylym coca,28.4,298.25,198.75,101.75,208.5
GIG1M_d.tif,Erythroxylym coca,28.4,300.167,191.167,98.5,210.5
GIG1M_e.tif,Erythroxylym coca,28.4,319.167,199.167,77.833,213.167
GIG1M_f.tif,Erythroxylym coca,28.4,279.25,199.75,119.75,195
GIG1M_g.tif,Erythroxylym coca,28.4,297,190,102.75,207.75
GIG1M_h.tif,Erythroxylym coca,28.4,283.5,208,116.75,194.5
GIG1M_i.tif,Erythroxylym coca,28.4,297.833,209.833,101.833,194.167
GIG1M_j.tif,Erythroxylym coca,28.4,308,193.5,91.833,208.167
GIG2A_a.tif,Erythroxylym coca,28.4,294.5,209,104.5,193.25
GIG2A_b.tif,Erythroxylym coca,28.4,302.167,200.833,97.833,187.167
GIG2A_c.tif,Erythroxylym coca,28.4,311.167,202.833,87.833,205.167
GIG2A_d.tif,Erythroxylym coca,28.4,315.167,194.5,83.833,190.833
GIG2A_e.tif,Erythroxylym coca,28.4,309.833,213.5,88.833,197.5
GIG2A_f.tif,Erythroxylym coca,28.4,281,209,118.5,186.25
GIG2A_g.tif,Erythroxylym coca,28.4,283.75,204.75,114.75,190
GIG2A_h.tif,Erythroxylym coca,28.4,290.25,212,109.5,178
GIG2A_i.tif,Erythroxylym coca,28.4,291.25,205.5,107.5,190.25
GIG2A_j.tif,Erythroxylym coca,28.4,299.833,197.833,98.833,194.5
GIG2B_a.tif,Erythroxylym coca,28.4,278.75,198.5,120.75,205.5
GIG2B_b.tif,Erythroxylym coca,28.4,299.5,207.833,100.833,208.167
GIG2B_c.tif,Erythroxylym coca,28.4,310.833,192.5,87.5,199.833
GIG2B_d.tif,Erythroxylym coca,28.4,315.5,196.5,83.5,203.167
GIG2B_e.tif,Erythroxylym coca,28.4,293,183.25,106.75,207.25
GIG2B_f.tif,Erythroxylym coca,28.4,294.25,194.25,105.5,207.25
GIG2B_g.tif,Erythroxylym coca,28.4,298.5,214.167,100.833,173.833
GIG2B_h.tif,Erythroxylym coca,28.4,307.5,191.167,90.833,206.167
GIG2B_i.tif,Erythroxylym coca,28.4,310.167,199.5,89.833,199.167
GIG2B_j.tif,Erythroxylym coca,28.4,314.167,198.833,82.833,210.167
GIG2M_a.tif,Erythroxylym coca,28.4,285.25,197.25,114.75,196
GIG2M_b.tif,Erythroxylym coca,28.4,285,201.75,115,203.75
GIG2M_c.tif,Erythroxylym coca,28.4,285.25,201,114.5,194.25
GIG2M_d.tif,Erythroxylym coca,28.4,280.25,201.25,119.75,203.5
GIG2M_e.tif,Erythroxylym coca,28.4,309.167,195.833,88.833,203.833
GIG2M_f.tif,Erythroxylym coca,28.4,313.833,196.833,85.833,204.833
GIG2M_g.tif,Erythroxylym coca,28.4,283,188.75,116.75,199
GIG2M_h.tif,Erythroxylym coca,28.4,295,200.25,103.75,206.25
GIG2M_i.tif,Erythroxylym coca,28.4,282.25,198,117.5,198.25
GIG2M_j.tif,Erythroxylym coca,28.4,287,192.75,112.75,199.75
GIG3A_a.tif,Erythroxylym coca,28.4,294.25,206.25,105.75,194.25
GIG3A_b.tif,Erythroxylym coca,28.4,317.167,208.167,81.833,192.5
GIG3A_c.tif,Erythroxylym coca,28.4,274.75,189.75,124.75,182.25
GIG3A_d.tif,Erythroxylym coca,28.4,304.833,198.167,94.167,194.167
GIG3A_e.tif,Erythroxylym coca,28.4,294.25,206.5,105.75,197.75
GIG3A_f.tif,Erythroxylym coca,28.4,292.25,185,107.75,208.25
GIG3A_g.tif,Erythroxylym coca,28.4,291,224,108.75,191.5
GIG3A_h.tif,Erythroxylym coca,28.4,295.5,200.5,104.75,205.5
GIG3A_i.tif,Erythroxylym coca,28.4,281.75,182,117.5,207
GIG3A_j.tif,Erythroxylym coca,28.4,283.25,202.25,116.5,197
GIG3B_a.tif,Erythroxylym coca,28.4,303.167,206.5,96.833,209.833
GIG3B_b.tif,Erythroxylym coca,28.4,318.167,208.5,81.833,211.167
GIG3B_c.tif,Erythroxylym coca,28.4,310.167,195.833,89.833,207.167
GIG3B_d.tif,Erythroxylym coca,28.4,314.167,206.833,85.833,193.5
GIG3B_e.tif,Erythroxylym coca,28.4,307.833,188.167,91.833,216.833
GIG3B_f.tif,Erythroxylym coca,28.4,298.833,211.833,98.833,184.833
GIG3B_g.tif,Erythroxylym coca,28.4,295.25,194.25,104.75,200.75
GIG3B_h.tif,Erythroxylym coca,28.4,314.833,206.5,83.5,199.833
GIG3B_i.tif,Erythroxylym coca,28.4,310.5,210.5,85.833,197.5
GIG3B_j.tif,Erythroxylym coca,28.4,320.833,180.833,77.833,226.833
GIG3M_a.tif,Erythroxylym coca,28.4,306.167,201.833,93.833,203.167
GIG3M_b.tif,Erythroxylym coca,28.4,298.167,208.5,99.5,197.167
GIG3M_c.tif,Erythroxylym coca,28.4,313.167,211.5,85.833,198.5
GIG3M_d.tif,Erythroxylym coca,28.4,302.167,194.167,95.833,207.833
GIG3M_e.tif,Erythroxylym coca,28.4,320.167,191.5,78.833,196.833
GIG3M_f.tif,Erythroxylym coca,28.4,298.833,210.5,99.833,182.5
GIG3M_g.tif,Erythroxylym coca,28.4,320.167,204.833,79.167,190.5
GIG3M_h.tif,Erythroxylym coca,28.4,322.167,208.5,76.833,195.5
GIG3M_i.tif,Erythroxylym coca,28.4,317.5,203.167,82.5,198.5
GIG3M_j.tif,Erythroxylym coca,28.4,334,190.75,66,211.25
GIG4A_a.tif,Erythroxylym coca,28.4,261.333,195.833,138.667,205
GIG4A_b.tif,Erythroxylym coca,28.4,289,199.75,110.75,207
GIG4A_c.tif,Erythroxylym coca,28.4,307.5,215.833,90.833,181.5
GIG4A_d.tif,Erythroxylym coca,28.4,302.5,192.167,96.5,192.167
GIG4A_e.tif,Erythroxylym coca,28.4,301.167,198.167,97.833,202.5
GIG4A_f.tif,Erythroxylym coca,28.4,291.25,181.5,107.75,196
GIG4A_g.tif,Erythroxylym coca,28.4,284,206.75,115.75,198.5
GIG4A_h.tif,Erythroxylym coca,28.4,291,193.5,107.75,206.5
GIG4A_i.tif,Erythroxylym coca,28.4,300.167,190.5,98.833,200.833
GIG4A_j.tif,Erythroxylym coca,28.4,290,199.25,109.75,202.25
GIG4A_k.tif,Erythroxylym coca,28.4,303.167,203.5,96.833,198.167
GIG4A_l.tif,Erythroxylym coca,28.4,298,203,100.75,197.75
GIG4A_m.tif,Erythroxylym coca,28.4,307.167,226.167,91.833,180.833
GIG4B_a.tif,Erythroxylym coca,28.4,290.25,205.75,109.75,200.25
GIG4B_b.tif,Erythroxylym coca,28.4,309.167,193.833,90.833,198.5
GIG4B_c.tif,Erythroxylym coca,28.4,299.5,205.5,99.833,195.833
GIG4B_d.tif,Erythroxylym coca,28.4,290.25,204.25,108.75,195.25
GIG4B_e.tif,Erythroxylym coca,28.4,306.167,199.833,93.833,196.5
GIG4B_f.tif,Erythroxylym coca,28.4,269,212.25,129.75,195.75
GIG4B_g.tif,Erythroxylym coca,28.4,311.5,197.5,87.833,195.5
GIG4B_h.tif,Erythroxylym coca,28.4,288,202,110.5,194.5
GIG4B_i.tif,Erythroxylym coca,28.4,302.833,201.833,95.5,187.5
GIG4B_j.tif,Erythroxylym coca,28.4,326.167,204.167,72.5,201.5
GIG4M_a.tif,Erythroxylym coca,28.4,318.167,198.5,81.833,203.5
GIG4M_b.tif,Erythroxylym coca,28.4,308.5,192.167,91.833,204.833
GIG4M_c.tif,Erythroxylym coca,28.4,308.167,198.167,91.833,206.833
GIG4M_d.tif,Erythroxylym coca,28.4,300.833,193.167,97.833,201.833
GIG4M_e.tif,Erythroxylym coca,28.4,297.25,206,102.75,194.5
GIG4M_f.tif,Erythroxylym coca,28.4,282.25,191.5,117.75,211
GIG4M_g.tif,Erythroxylym coca,28.4,296.25,194,103.5,199
GIG4M_h.tif,Erythroxylym coca,28.4,304.167,206.167,94.833,203.5
GIG4M_i.tif,Erythroxylym coca,28.4,289.25,202.5,109.75,202.25
GIG4M_j.tif,Erythroxylym coca,28.4,306.167,203.5,92.5,205.5
GIG5A_a.tif,Erythroxylym coca,28.4,313.167,207.5,86.833,190.167
GIG5A_b.tif,Erythroxylym coca,28.4,322.167,195.167,77.833,211.833
GIG5A_c.tif,Erythroxylym coca,28.4,326.167,197.5,72.833,214.167
GIG5A_d.tif,Erythroxylym coca,28.4,311.167,194.167,88.5,202.5
GIG5A_e.tif,Erythroxylym coca,28.4,345,186,54.833,200
GIG5A_f.tif,Erythroxylym coca,28.4,297.25,214.75,101.75,214
GIG5A_g.tif,Erythroxylym coca,28.4,312.833,198.5,86.833,186.833
GIG5A_h.tif,Erythroxylym coca,28.4,306.167,184.5,93.833,218.5
GIG5A_i.tif,Erythroxylym coca,28.4,300.5,196.833,98.833,204.167
GIG5A_j.tif,Erythroxylym coca,28.4,307.5,199.167,92.833,200.5
GIG5B_a.tif,Erythroxylym coca,28.4,278.25,209.5,121.75,189.75
GIG5B_b.tif,Erythroxylym coca,28.4,291.25,198.5,108.5,213.75
GIG5B_c.tif,Erythroxylym coca,28.4,285.25,213.25,114.75,207.25
GIG5B_d.tif,Erythroxylym coca,28.4,285.25,189.5,113.5,212.25
GIG5B_e.tif,Erythroxylym coca,28.4,305.167,186.833,94.833,213.833
GIG5B_f.tif,Erythroxylym coca,28.4,310.167,211.833,88.833,196.167
GIG5B_g.tif,Erythroxylym coca,28.4,293.25,193.5,105.5,209.75
GIG5B_h.tif,Erythroxylym coca,28.4,291.25,189.75,107.5,208.75
GIG5B_i.tif,Erythroxylym coca,28.4,290.25,196,108.75,212
GIG5B_j.tif,Erythroxylym coca,28.4,265.333,193.833,134.667,203.167
GIG5M_a.tif,Erythroxylym coca,28.4,317.167,202.5,82.5,197.833
GIG5M_b.tif,Erythroxylym coca,28.4,303.5,181.5,96.833,213.5
GIG5M_c.tif,Erythroxylym coca,28.4,295.25,205.5,104.75,217.75
GIG5M_d.tif,Erythroxylym coca,28.4,304.5,206.833,95.833,198.5
GIG5M_e.tif,Erythroxylym coca,28.4,296,209.75,104,207.75
GIG5M_f.tif,Erythroxylym coca,28.4,309.5,198.167,90.5,200.833
GIG5M_g.tif,Erythroxylym coca,28.4,279.25,201,120.75,200.5
GIG5M_h.tif,Erythroxylym coca,28.4,298,196.25,101.75,194.25
GIG5M_i.tif,Erythroxylym coca,28.4,307.167,201.5,91.833,198.833
GIG5M_j.tif,Erythroxylym coca,28.4,291.25,191.25,107.5,211
GUR1A_a.tif,Erythroxylym coca,28.4,295,185,104.75,217.75
GUR1A_b.tif,Erythroxylym coca,28.4,295.25,195,104.75,211.25
GUR1A_c.tif,Erythroxylym coca,28.4,290.25,196.25,109.5,202.25
GUR1A_d.tif,Erythroxylym coca,28.4,301.5,202.5,97.833,196.833
GUR1A_e.tif,Erythroxylym coca,28.4,278,209,120.5,191.25
GUR1A_f.tif,Erythroxylym coca,28.4,286.25,196.25,113.75,203.75
GUR1A_g.tif,Erythroxylym coca,28.4,279.75,208,119,198
GUR1A_h.tif,Erythroxylym coca,28.4,283,204,115.5,201.25
GUR1A_i.tif,Erythroxylym coca,28.4,279.25,214,119.5,193
GUR1A_j.tif,Erythroxylym coca,28.4,257.333,203.667,142.667,209.167
GUR1B_a.tif,Erythroxylym coca,28.4,295.25,203,104.5,198.5
GUR1B_b.tif,Erythroxylym coca,28.4,276,194.25,122.75,202.75
GUR1B_c.tif,Erythroxylym coca,28.4,275,206.75,123.75,189.75
GUR1B_d.tif,Erythroxylym coca,28.4,275.25,188.25,124.75,210
GUR1B_e.tif,Erythroxylym coca,28.4,291,200,107.75,203.5
GUR1B_f.tif,Erythroxylym coca,28.4,299.167,198.833,99.167,208.833
GUR1B_g.tif,Erythroxylym coca,28.4,262.333,190.833,136.667,197
GUR1B_h.tif,Erythroxylym coca,28.4,298.833,193.833,99.833,200.5
GUR1B_i.tif,Erythroxylym coca,28.4,271.25,197,128.75,209.75
GUR1B_j.tif,Erythroxylym coca,28.4,295.25,193.25,104.75,209
GUR1M_a.tif,Erythroxylym coca,28.4,299.5,182.5,100.833,212.167
GUR1M_b.tif,Erythroxylym coca,28.4,298.5,212.167,100.833,198.5
GUR1M_c.tif,Erythroxylym coca,28.4,287.25,192.25,111.75,206.5
GUR1M_d.tif,Erythroxylym coca,28.4,260.333,193.167,139.667,193.167
GUR1M_e.tif,Erythroxylym coca,28.4,275.25,191.25,124.75,205.5
GUR1M_f.tif,Erythroxylym coca,28.4,269.25,200.5,130.75,201
GUR1M_g.tif,Erythroxylym coca,28.4,286,186,112.75,205.5
GUR1M_h.tif,Erythroxylym coca,28.4,293.25,208.75,105.75,189
GUR1M_i.tif,Erythroxylym coca,28.4,284,218.75,115,196.5
GUR1M_j.tif,Erythroxylym coca,28.4,303.167,198.5,96.5,199.833
GUR1M_k.tif,Erythroxylym coca,28.4,290,205,109.75,204.75
GUR2A_a.tif,Erythroxylym coca,28.4,282.25,203.5,117.75,195.25
GUR2A_b.tif,Erythroxylym coca,28.4,292.25,199.25,107.5,201.75
GUR2A_c.tif,Erythroxylym coca,28.4,281,193,117.75,205
GUR2A_d.tif,Erythroxylym coca,28.4,281.75,196,117.75,194.25
GUR2A_e.tif,Erythroxylym coca,28.4,282,200,117,204.5
GUR2A_f.tif,Erythroxylym coca,28.4,285,196,113.75,197.5
GUR2A_g.tif,Erythroxylym coca,28.4,273.5,195.75,126.75,195
GUR2A_h.tif,Erythroxylym coca,28.4,274.833,203.833,123.833,191.5
GUR2A_i.tif,Erythroxylym coca,28.4,290.5,196.25,108.75,198.5
GUR2A_j.tif,Erythroxylym coca,28.4,280.5,202,118.5,200
GUR2B_a.tif,Erythroxylym coca,28.4,284,210,115.5,199.75
GUR2B_b.tif,Erythroxylym coca,28.4,283.25,229,116.75,181.5
GUR2B_c.tif,Erythroxylym coca,28.4,293,220.75,105.5,188.5
GUR2B_d.tif,Erythroxylym coca,28.4,268.25,195.5,131.75,199.5
GUR2B_e.tif,Erythroxylym coca,28.4,282.25,199.5,116.5,197.25
GUR2B_f.tif,Erythroxylym coca,28.4,297,223.5,102.75,189.5
GUR2B_g.tif,Erythroxylym coca,28.4,299.167,207.167,99.833,191.5
GUR2B_h.tif,Erythroxylym coca,28.4,283,198,115.75,204.25
GUR2B_i.tif,Erythroxylym coca,28.4,300.167,200.833,98.833,198.167
GUR2B_j.tif,Erythroxylym coca,28.4,298.833,186.167,99.833,226.5
GUR2M_a.tif,Erythroxylym coca,28.4,306.167,211.167,91.833,186.167
GUR2M_b.tif,Erythroxylym coca,28.4,290.75,213,107.5,194
GUR2M_c.tif,Erythroxylym coca,28.4,274.25,210.25,125.75,188
GUR2M_d.tif,Erythroxylym coca,28.4,291.25,196.25,108.75,198.5
GUR2M_e.tif,Erythroxylym coca,28.4,287.75,202,111.75,198.5
GUR2M_f.tif,Erythroxylym coca,28.4,299.5,194.833,99.833,208.833
GUR2M_g.tif,Erythroxylym coca,28.4,313.833,202.5,84.5,201.833
GUR2M_h.tif,Erythroxylym coca,28.4,296.25,190,102.75,203
GUR2M_i.tif,Erythroxylym coca,28.4,317.833,186.5,82.167,199.833
GUR2M_j.tif,Erythroxylym coca,28.4,308.5,186.167,90.833,203.833
GUR3A_a.tif,Erythroxylym coca,28.4,309.167,221.167,89.833,196.167
GUR3A_b.tif,Erythroxylym coca,28.4,299.167,221.833,99.5,176.5
GUR3A_c.tif,Erythroxylym coca,28.4,286.5,195.25,113.75,207
GUR3A_d.tif,Erythroxylym coca,28.4,304.167,195.5,94.833,199.167
GUR3A_e.tif,Erythroxylym coca,28.4,301.833,197.5,97.167,206.167
GUR3A_f.tif,Erythroxylym coca,28.4,327.167,207.833,72.5,185.167
GUR3A_g.tif,Erythroxylym coca,28.4,304.5,206.5,95.167,187.833
GUR3A_h.tif,Erythroxylym coca,28.4,293.25,198.25,105.5,205.25
GUR3A_i.tif,Erythroxylym coca,28.4,284,218,115.5,182.5
GUR3A_j.tif,Erythroxylym coca,28.4,282,201.25,116.75,196.5
GUR3B_a.tif,Erythroxylym coca,28.4,262.333,198.5,136.5,206.5
GUR3B_b.tif,Erythroxylym coca,28.4,275,200.25,124.75,208
GUR3B_c.tif,Erythroxylym coca,28.4,274.25,202.5,124.75,201.75
GUR3B_d.tif,Erythroxylym coca,28.4,269.25,206,130.5,197.25
GUR3B_e.tif,Erythroxylym coca,28.4,270.25,191.25,128.75,209.25
GUR3B_f.tif,Erythroxylym coca,28.4,258.333,191.833,141.667,213.333
GUR3B_g.tif,Erythroxylym coca,28.4,265,193.333,133.5,206.167
GUR3B_h.tif,Erythroxylym coca,28.4,283,204.25,115.5,202
GUR3B_i.tif,Erythroxylym coca,28.4,275,198.25,124.75,204.5
GUR3B_j.tif,Erythroxylym coca,28.4,280,188.5,118.75,207
GUR3M_a.tif,Erythroxylym coca,28.4,281,204.25,117.75,195
GUR3M_b.tif,Erythroxylym coca,28.4,292.25,205.25,106.75,194.25
GUR3M_c.tif,Erythroxylym coca,28.4,285.5,190,114.75,202
GUR3M_d.tif,Erythroxylym coca,28.4,308.167,201.833,90.833,203.5
GUR3M_e.tif,Erythroxylym coca,28.4,316.167,206.833,83.833,199.833
GUR3M_f.tif,Erythroxylym coca,28.4,269,212.25,129.75,198.75
GUR3M_g.tif,Erythroxylym coca,28.4,278.25,196.25,121.75,198.75
GUR3M_h.tif,Erythroxylym coca,28.4,287.833,225.833,110.5,172.833
GUR3M_i.tif,Erythroxylym coca,28.4,284.5,188.5,113.833,217.5
GUR3M_j.tif,Erythroxylym coca,28.4,304.5,201,94.5,205
GUR4A_a.tif,Erythroxylym coca,28.4,305.833,190.167,92.833,204.5
GUR4A_b.tif,Erythroxylym coca,28.4,292.25,211,106.75,192.75
GUR4A_c.tif,Erythroxylym coca,28.4,306.167,179.167,92.167,210.5
GUR4A_d.tif,Erythroxylym coca,28.4,287.25,198,111.5,193.25
GUR4A_e.tif,Erythroxylym coca,28.4,294,185,105.75,210.5
GUR4A_f.tif,Erythroxylym coca,28.4,296.167,204.167,103.833,206.167
GUR4A_g.tif,Erythroxylym coca,28.4,281.5,198.167,116.833,196.833
GUR4A_h.tif,Erythroxylym coca,28.4,292,205.75,106.75,201.5
GUR4A_i.tif,Erythroxylym coca,28.4,277,203,122,195
GUR4A_j.tif,Erythroxylym coca,28.4,290.25,196.5,109.75,206.5
GUR4B_a.tif,Erythroxylym coca,28.4,286.75,215.75,111.75,187.25
GUR4B_b.tif,Erythroxylym coca,28.4,276.75,195,121.5,201.25
GUR4B_c.tif,Erythroxylym coca,28.4,274,203.5,125.5,203
GUR4B_d.tif,Erythroxylym coca,28.4,284,196.5,114.75,199.75
GUR4B_e.tif,Erythroxylym coca,28.4,281.25,201.5,117.75,194.5
GUR4B_f.tif,Erythroxylym coca,28.4,281.25,201,118.75,201.75
GUR4B_g.tif,Erythroxylym coca,28.4,281,198.25,119,203
GUR4B_h.tif,Erythroxylym coca,28.4,274,195.25,124.75,206.25
GUR4B_i.tif,Erythroxylym coca,28.4,276.167,205.5,124.167,196.5
GUR4B_j.tif,Erythroxylym coca,28.4,267,219.25,133,181.75
GUR4M_a.tif,Erythroxylym coca,28.4,276.25,201.5,122.75,202.5
GUR4M_b.tif,Erythroxylym coca,28.4,290.25,198.75,108.75,201.5
GUR4M_c.tif,Erythroxylym coca,28.4,285,191,112.75,205.75
GUR4M_d.tif,Erythroxylym coca,28.4,287,200.5,112.75,199.75
GUR4M_e.tif,Erythroxylym coca,28.4,268,192.75,131.5,208.25
GUR4M_f.tif,Erythroxylym coca,28.4,286,207,114.5,191.25
GUR4M_g.tif,Erythroxylym coca,28.4,279.25,203.75,119.75,197
GUR4M_h.tif,Erythroxylym coca,28.4,300.833,210.5,97.5,186.833
GUR4M_i.tif,Erythroxylym coca,28.4,298.833,205.5,99.833,201.5
GUR4M_j.tif,Erythroxylym coca,28.4,305.167,202.167,94.833,196.167
GUR5A_a.tif,Erythroxylym coca,28.4,279.5,189,119.75,206.5
GUR5A_b.tif,Erythroxylym coca,28.4,279,203,120.5,198
GUR5A_c.tif,Erythroxylym coca,28.4,272.25,197.75,126.75,201
GUR5A_d.tif,Erythroxylym coca,28.4,269,191,130.75,209
GUR5A_e.tif,Erythroxylym coca,28.4,275,195.75,123.75,209.5
GUR5A_f.tif,Erythroxylym coca,28.4,288,217,110.75,191.75
GUR5A_g.tif,Erythroxylym coca,28.4,284.25,219.5,115.75,181.75
GUR5A_h.tif,Erythroxylym coca,28.4,287,214,112.5,194.75
GUR5A_i.tif,Erythroxylym coca,28.4,278.167,191.5,120.833,203.5
GUR5A_j.tif,Erythroxylym coca,28.4,292,209.25,107.75,197
GUR5B_a.tif,Erythroxylym coca,28.4,287,209.75,112.75,193.25
GUR5B_b.tif,Erythroxylym coca,28.4,270,208,128.75,194
GUR5B_c.tif,Erythroxylym coca,28.4,287.75,230.25,111.75,178.5
GUR5B_d.tif,Erythroxylym coca,28.4,273.75,208,124.75,201.25
GUR5B_e.tif,Erythroxylym coca,28.4,250.167,203.333,148.667,201.333
GUR5B_f.tif,Erythroxylym coca,28.4,245.375,198.125,154.625,201.75
GUR5B_g.tif,Erythroxylym coca,28.4,299.833,194.833,99.833,204.5
GUR5B_h.tif,Erythroxylym coca,28.4,265.333,209,133.5,194.667
GUR5B_i.tif,Erythroxylym coca,28.4,263.333,212.333,136.5,191.833
GUR5B_j.tif,Erythroxylym coca,28.4,273,186,125.75,202.5
GUR5M_a.tif,Erythroxylym coca,28.4,319.167,196.167,79.833,205.167
GUR5M_b.tif,Erythroxylym coca,28.4,264.333,201.5,134.667,196.667
GUR5M_c.tif,Erythroxylym coca,28.4,293.25,209,106.25,186
