file,species,px_cm,base_x,base_y,tip_x,tip_y,variety,plant,leaf,full_name,type
GUR1B_g.tif,Erythroxylym coca,28.4,262.333,190.833,136.667,197.0,GUR,1B,g,guayaba roja,coca
GUR1B_h.tif,Erythroxylym coca,28.4,298.833,193.833,99.833,200.5,GUR,1B,h,guayaba roja,coca
GUR1B_i.tif,Erythroxylym coca,28.4,271.25,197.0,128.75,209.75,GUR,1B,i,guayaba roja,coca
GUR1B_j.tif,Erythroxylym coca,28.4,295.25,193.25,104.75,209.0,GUR,1B,j,guayaba roja,coca
GUR1M_a.tif,Erythroxylym coca,28.4,299.5,182.5,100.833,212.167,GUR,1M,a,guayaba roja,coca
GUR1M_b.tif,Erythroxylym coca,28.4,298.5,212.167,100.833,198.5,GUR,1M,b,guayaba roja,coca
GUR1M_c.tif,Erythroxylym coca,28.4,287.25,192.25,111.75,206.5,GUR,1M,c,guayaba roja,coca
GUR1M_d.tif,Erythroxylym coca,28.4,260.333,193.167,139.667,193.167,GUR,1M,d,guayaba roja,coca
GUR1M_e.tif,Erythroxylym coca,28.4,275.25,191.25,124.75,205.5,GUR,1M,e,guayaba roja,coca
GUR1M_f.tif,Erythroxylym coca,28.4,269.25,200.5,130.75,201.0,GUR,1M,f,guayaba roja,coca
GUR1M_g.tif,Erythroxylym coca,28.4,286.0,186.0,112.75,205.5,GUR,1M,g,guayaba roja,coca
GUR1M_h.tif,Erythroxylym coca,28.4,293.25,208.75,105.75,189.0,GUR,1M,h,guayaba roja,coca
GUR1M_i.tif,Erythroxylym coca,28.4,284.0,218.75,115.0,196.5,GUR,1M,i,guayaba roja,coca
GUR1M_j.tif,Erythroxylym coca,28.4,303.167,198.5,96.5,199.833,GUR,1M,j,guayaba roja,coca
GUR1M_k.tif,Erythroxylym coca,28.4,290.0,205.0,109.75,204.75,GUR,1M,k,guayaba roja,coca
GUR2A_a.tif,Erythroxylym coca,28.4,282.25,203.5,117.75,195.25,GUR,2A,a,guayaba roja,coca
GUR2A_b.tif,Erythroxylym coca,28.4,292.25,199.25,107.5,201.75,GUR,2A,b,guayaba roja,coca
GUR2A_c.tif,Erythroxylym coca,28.4,281.0,193.0,117.75,205.0,GUR,2A,c,guayaba roja,coca
GUR2A_d.tif,Erythroxylym coca,28.4,281.75,196.0,117.75,194.25,GUR,2A,d,guayaba roja,coca
GUR2A_e.tif,Erythroxylym coca,28.4,282.0,200.0,117.0,204.5,GUR,2A,e,guayaba roja,coca
GUR2A_f.tif,Erythroxylym coca,28.4,285.0,196.0,113.75,197.5,GUR,2A,f,guayaba roja,coca
GUR2A_g.tif,Erythroxylym coca,28.4,273.5,195.75,126.75,195.0,GUR,2A,g,guayaba roja,coca
GUR2A_h.tif,Erythroxylym coca,28.4,274.833,203.833,123.833,191.5,GUR,2A,h,guayaba roja,coca
GUR2A_i.tif,Erythroxylym coca,28.4,290.5,196.25,108.75,198.5,GUR,2A,i,guayaba roja,coca
GUR2A_j.tif,Erythroxylym coca,28.4,280.5,202.0,118.5,200.0,GUR,2A,j,guayaba roja,coca
GUR2B_a.tif,Erythroxylym coca,28.4,284.0,210.0,115.5,199.75,GUR,2B,a,guayaba roja,coca
GUR2B_b.tif,Erythroxylym coca,28.4,283.25,229.0,116.75,181.5,GUR,2B,b,guayaba roja,coca
GUR2B_c.tif,Erythroxylym coca,28.4,293.0,220.75,105.5,188.5,GUR,2B,c,guayaba roja,coca
GUR2B_d.tif,Erythroxylym coca,28.4,268.25,195.5,131.75,199.5,GUR,2B,d,guayaba roja,coca
GUR2B_e.tif,Erythroxylym coca,28.4,282.25,199.5,116.5,197.25,GUR,2B,e,guayaba roja,coca
GUR2B_f.tif,Erythroxylym coca,28.4,297.0,223.5,102.75,189.5,GUR,2B,f,guayaba roja,coca
GUR2B_g.tif,Erythroxylym coca,28.4,299.167,207.167,99.833,191.5,GUR,2B,g,guayaba roja,coca
GUR2B_h.tif,Erythroxylym coca,28.4,283.0,198.0,115.75,204.25,GUR,2B,h,guayaba roja,coca
GUR2B_i.tif,Erythroxylym coca,28.4,300.167,200.833,98.833,198.167,GUR,2B,i,guayaba roja,coca
GUR2B_j.tif,Erythroxylym coca,28.4,298.833,186.167,99.833,226.5,GUR,2B,j,guayaba roja,coca
GUR2M_a.tif,Erythroxylym coca,28.4,306.167,211.167,91.833,186.167,GUR,2M,a,guayaba roja,coca
GUR2M_b.tif,Erythroxylym coca,28.4,290.75,213.0,107.5,194.0,GUR,2M,b,guayaba roja,coca
GUR2M_c.tif,Erythroxylym coca,28.4,274.25,210.25,125.75,188.0,GUR,2M,c,guayaba roja,coca
GUR2M_d.tif,Erythroxylym coca,28.4,291.25,196.25,108.75,198.5,GUR,2M,d,guayaba roja,coca
GUR2M_e.tif,Erythroxylym coca,28.4,287.75,202.0,111.75,198.5,GUR,2M,e,guayaba roja,coca
GUR2M_f.tif,Erythroxylym coca,28.4,299.5,194.833,99.833,208.833,GUR,2M,f,guayaba roja,coca
GUR2M_g.tif,Erythroxylym coca,28.4,313.833,202.5,84.5,201.833,GUR,2M,g,guayaba roja,coca
GUR2M_h.tif,Erythroxylym coca,28.4,296.25,190.0,102.75,203.0,GUR,2M,h,guayaba roja,coca
GUR2M_i.tif,Erythroxylym coca,28.4,317.833,186.5,82.167,199.833,GUR,2M,i,guayaba roja,coca
GUR2M_j.tif,Erythroxylym coca,28.4,308.5,186.167,90.833,203.833,GUR,2M,j,guayaba roja,coca
GUR3A_a.tif,Erythroxylym coca,28.4,309.167,221.167,89.833,196.167,GUR,3A,a,guayaba roja,coca
GUR3A_b.tif,Erythroxylym coca,28.4,299.167,221.833,99.5,176.5,GUR,3A,b,guayaba roja,coca
GUR3A_c.tif,Erythroxylym coca,28.4,286.5,195.25,113.75,207.0,GUR,3A,c,guayaba roja,coca
GUR3A_d.tif,Erythroxylym coca,28.4,304.167,195.5,94.833,199.167,GUR,3A,d,guayaba roja,coca
GUR3A_e.tif,Erythroxylym coca,28.4,301.833,197.5,97.167,206.167,GUR,3A,e,guayaba roja,coca
GUR3A_f.tif,Erythroxylym coca,28.4,327.167,207.833,72.5,185.167,GUR,3A,f,guayaba roja,coca
GUR3A_g.tif,Erythroxylym coca,28.4,304.5,206.5,95.167,187.833,GUR,3A,g,guayaba roja,coca
GUR3A_h.tif,Erythroxylym coca,28.4,293.25,198.25,105.5,205.25,GUR,3A,h,guayaba roja,coca
GUR3A_i.tif,Erythroxylym coca,28.4,284.0,218.0,115.5,182.5,GUR,3A,i,guayaba roja,coca
GUR3A_j.tif,Erythroxylym coca,28.4,282.0,201.25,116.75,196.5,GUR,3A,j,guayaba roja,coca
GUR3B_a.tif,Erythroxylym coca,28.4,262.333,198.5,136.5,206.5,GUR,3B,a,guayaba roja,coca
GUR3B_b.tif,Erythroxylym coca,28.4,275.0,200.25,124.75,208.0,GUR,3B,b,guayaba roja,coca
GUR3B_c.tif,Erythroxylym coca,28.4,274.25,202.5,124.75,201.75,GUR,3B,c,guayaba roja,coca
GUR3B_d.tif,Erythroxylym coca,28.4,269.25,206.0,130.5,197.25,GUR,3B,d,guayaba roja,coca
GUR3B_e.tif,Erythroxylym coca,28.4,270.25,191.25,128.75,209.25,GUR,3B,e,guayaba roja,coca
GUR3B_f.tif,Erythroxylym coca,28.4,258.333,191.833,141.667,213.333,GUR,3B,f,guayaba roja,coca
GUR3B_g.tif,Erythroxylym coca,28.4,265.0,193.333,133.5,206.167,GUR,3B,g,guayaba roja,coca
GUR3B_h.tif,Erythroxylym coca,28.4,283.0,204.25,115.5,202.0,GUR,3B,h,guayaba roja,coca
GUR3B_i.tif,Erythroxylym coca,28.4,275.0,198.25,124.75,204.5,GUR,3B,i,guayaba roja,coca
GUR3B_j.tif,Erythroxylym coca,28.4,280.0,188.5,118.75,207.0,GUR,3B,j,guayaba roja,coca
GUR3M_a.tif,Erythroxylym coca,28.4,281.0,204.25,117.75,195.0,GUR,3M,a,guayaba roja,coca
GUR3M_b.tif,Erythroxylym coca,28.4,292.25,205.25,106.75,194.25,GUR,3M,b,guayaba roja,coca
GUR3M_c.tif,Erythroxylym coca,28.4,285.5,190.0,114.75,202.0,GUR,3M,c,guayaba roja,coca
GUR3M_d.tif,Erythroxylym coca,28.4,308.167,201.833,90.833,203.5,GUR,3M,d,guayaba roja,coca
GUR3M_e.tif,Erythroxylym coca,28.4,316.167,206.833,83.833,199.833,GUR,3M,e,guayaba roja,coca
GUR3M_f.tif,Erythroxylym coca,28.4,269.0,212.25,129.75,198.75,GUR,3M,f,guayaba roja,coca
GUR3M_g.tif,Erythroxylym coca,28.4,278.25,196.25,121.75,198.75,GUR,3M,g,guayaba roja,coca
GUR3M_h.tif,Erythroxylym coca,28.4,287.833,225.833,110.5,172.833,GUR,3M,h,guayaba roja,coca
GUR3M_i.tif,Erythroxylym coca,28.4,284.5,188.5,113.833,217.5,GUR,3M,i,guayaba roja,coca
GUR3M_j.tif,Erythroxylym coca,28.4,304.5,201.0,94.5,205.0,GUR,3M,j,guayaba roja,coca
GUR4A_a.tif,Erythroxylym coca,28.4,305.833,190.167,92.833,204.5,GUR,4A,a,guayaba roja,coca
GUR4A_b.tif,Erythroxylym coca,28.4,292.25,211.0,106.75,192.75,GUR,4A,b,guayaba roja,coca
GUR4A_c.tif,Erythroxylym coca,28.4,306.167,179.167,92.167,210.5,GUR,4A,c,guayaba roja,coca
GUR4A_d.tif,Erythroxylym coca,28.4,287.25,198.0,111.5,193.25,GUR,4A,d,guayaba roja,coca
GUR4A_e.tif,Erythroxylym coca,28.4,294.0,185.0,105.75,210.5,GUR,4A,e,guayaba roja,coca
GUR4A_f.tif,Erythroxylym coca,28.4,296.167,204.167,103.833,206.167,GUR,4A,f,guayaba roja,coca
GUR4A_g.tif,Erythroxylym coca,28.4,281.5,198.167,116.833,196.833,GUR,4A,g,guayaba roja,coca
GUR4A_h.tif,Erythroxylym coca,28.4,292.0,205.75,106.75,201.5,GUR,4A,h,guayaba roja,coca
GUR4A_i.tif,Erythroxylym coca,28.4,277.0,203.0,122.0,195.0,GUR,4A,i,guayaba roja,coca
GUR4A_j.tif,Erythroxylym coca,28.4,290.25,196.5,109.75,206.5,GUR,4A,j,guayaba roja,coca
GUR4B_a.tif,Erythroxylym coca,28.4,286.75,215.75,111.75,187.25,GUR,4B,a,guayaba roja,coca
GUR4B_b.tif,Erythroxylym coca,28.4,276.75,195.0,121.5,201.25,GUR,4B,b,guayaba roja,coca
GUR4B_c.tif,Erythroxylym coca,28.4,274.0,203.5,125.5,203.0,GUR,4B,c,guayaba roja,coca
GUR4B_d.tif,Erythroxylym coca,28.4,284.0,196.5,114.75,199.75,GUR,4B,d,guayaba roja,coca
GUR4B_e.tif,Erythroxylym coca,28.4,281.25,201.5,117.75,194.5,GUR,4B,e,guayaba roja,coca
GUR4B_f.tif,Erythroxylym coca,28.4,281.25,201.0,118.75,201.75,GUR,4B,f,guayaba roja,coca
GUR4B_g.tif,Erythroxylym coca,28.4,281.0,198.25,119.0,203.0,GUR,4B,g,guayaba roja,coca
GUR4B_h.tif,Erythroxylym coca,28.4,274.0,195.25,124.75,206.25,GUR,4B,h,guayaba roja,coca
GUR4B_i.tif,Erythroxylym coca,28.4,276.167,205.5,124.167,196.5,GUR,4B,i,guayaba roja,coca
GUR4B_j.tif,Erythroxylym coca,28.4,267.0,219.25,133.0,181.75,GUR,4B,j,guayaba roja,coca
GUR4M_a.tif,Erythroxylym coca,28.4,276.25,201.5,122.75,202.5,GUR,4M,a,guayaba roja,coca
GUR4M_b.tif,Erythroxylym coca,28.4,290.25,198.75,108.75,201.5,GUR,4M,b,guayaba roja,coca
GUR4M_c.tif,Erythroxylym coca,28.4,285.0,191.0,112.75,205.75,GUR,4M,c,guayaba roja,coca
GUR4M_d.tif,Erythroxylym coca,28.4,287.0,200.5,112.75,199.75,GUR,4M,d,guayaba roja,coca
GUR4M_e.tif,Erythroxylym coca,28.4,268.0,192.75,131.5,208.25,GUR,4M,e,guayaba roja,coca
GUR4M_f.tif,Erythroxylym coca,28.4,286.0,207.0,114.5,191.25,GUR,4M,f,guayaba roja,coca
GUR4M_g.tif,Erythroxylym coca,28.4,279.25,203.75,119.75,197.0,GUR,4M,g,guayaba roja,coca
GUR4M_h.tif,Erythroxylym coca,28.4,300.833,210.5,97.5,186.833,GUR,4M,h,guayaba roja,coca
GUR4M_i.tif,Erythroxylym coca,28.4,298.833,205.5,99.833,201.5,GUR,4M,i,guayaba roja,coca
GUR4M_j.tif,Erythroxylym coca,28.4,305.167,202.167,94.833,196.167,GUR,4M,j,guayaba roja,coca
GUR5A_a.tif,Erythroxylym coca,28.4,279.5,189.0,119.75,206.5,GUR,5A,a,guayaba roja,coca
GUR5A_b.tif,Erythroxylym coca,28.4,279.0,203.0,120.5,198.0,GUR,5A,b,guayaba roja,coca
GUR5A_c.tif,Erythroxylym coca,28.4,272.25,197.75,126.75,201.0,GUR,5A,c,guayaba roja,coca
GUR5A_d.tif,Erythroxylym coca,28.4,269.0,191.0,130.75,209.0,GUR,5A,d,guayaba roja,coca
GUR5A_e.tif,Erythroxylym coca,28.4,275.0,195.75,123.75,209.5,GUR,5A,e,guayaba roja,coca
GUR5A_f.tif,Erythroxylym coca,28.4,288.0,217.0,110.75,191.75,GUR,5A,f,guayaba roja,coca
GUR5A_g.tif,Erythroxylym coca,28.4,284.25,219.5,115.75,181.75,GUR,5A,g,guayaba roja,coca
GUR5A_h.tif,Erythroxylym coca,28.4,287.0,214.0,112.5,194.75,GUR,5A,h,guayaba roja,coca
GUR5A_i.tif,Erythroxylym coca,28.4,278.167,191.5,120.833,203.5,GUR,5A,i,guayaba roja,coca
GUR5A_j.tif,Erythroxylym coca,28.4,292.0,209.25,107.75,197.0,GUR,5A,j,guayaba roja,coca
GUR5B_a.tif,Erythroxylym coca,28.4,287.0,209.75,112.75,193.25,GUR,5B,a,guayaba roja,coca
GUR5B_b.tif,Erythroxylym coca,28.4,270.0,208.0,128.75,194.0,GUR,5B,b,guayaba roja,coca
GUR5B_c.tif,Erythroxylym coca,28.4,287.75,230.25,111.75,178.5,GUR,5B,c,guayaba roja,coca
GUR5B_d.tif,Erythroxylym coca,28.4,273.75,208.0,124.75,201.25,GUR,5B,d,guayaba roja,coca
GUR5B_e.tif,Erythroxylym coca,28.4,250.167,203.333,148.667,201.333,GUR,5B,e,guayaba roja,coca
GUR5B_f.tif,Erythroxylym coca,28.4,245.375,198.125,154.625,201.75,GUR,5B,f,guayaba roja,coca
GUR5B_g.tif,Erythroxylym coca,28.4,299.833,194.833,99.833,204.5,GUR,5B,g,guayaba roja,coca
GUR5B_h.tif,Erythroxylym coca,28.4,265.333,209.0,133.5,194.667,GUR,5B,h,guayaba roja,coca
GUR5B_i.tif,Erythroxylym coca,28.4,263.333,212.333,136.5,191.833,GUR,5B,i,guayaba roja,coca
GUR5B_j.tif,Erythroxylym coca,28.4,273.0,186.0,125.75,202.5,GUR,5B,j,guayaba roja,coca
GUR5M_a.tif,Erythroxylym coca,28.4,319.167,196.167,79.833,205.167,GUR,5M,a,guayaba roja,coca
GUR5M_b.tif,Erythroxylym coca,28.4,264.333,201.5,134.667,196.667,GUR,5M,b,guayaba roja,coca
GUR5M_c.tif,Erythroxylym coca,28.4,293.25,209.0,106.25,186.0,GUR,5M,c,guayaba roja,coca
GUR5M_d.tif,Erythroxylym coca,28.4,273.75,213.0,124.5,188.5,GUR,5M,d,guayaba roja,coca
GUR5M_e.tif,Erythroxylym coca,28.4,292.25,204.5,106.25,189.0,GUR,5M,e,guayaba roja,coca
GUR5M_f.tif,Erythroxylym coca,28.4,317.167,206.833,81.833,196.5,GUR,5M,f,guayaba roja,coca
GUR5M_g.tif,Erythroxylym coca,28.4,326.167,222.5,72.833,176.167,GUR,5M,g,guayaba roja,coca
GUR5M_h.tif,Erythroxylym coca,28.4,267.0,217.0,131.75,192.25,GUR,5M,h,guayaba roja,coca
GUR5M_i.tif,Erythroxylym coca,28.4,281.25,193.75,117.75,202.25,GUR,5M,i,guayaba roja,coca
GUR5M_j.tif,Erythroxylym coca,28.4,265.0,201.75,134.75,198.5,GUR,5M,j,guayaba roja,coca
GUR5M_k.tif,Erythroxylym coca,28.4,324.167,205.5,74.833,189.167,GUR,5M,k,guayaba roja,coca
PAT1A_a.tif,Erythroxylym coca,28.4,301.167,209.5,97.833,190.5,PAT,1A,a,patirroja,coca
PAT1A_b.tif,Erythroxylym coca,28.4,284.25,199.5,115.75,199.0,PAT,1A,b,patirroja,coca
PAT1A_c.tif,Erythroxylym coca,28.4,288.0,189.0,111.667,204.0,PAT,1A,c,patirroja,coca
PAT1A_d.tif,Erythroxylym coca,28.4,279.25,198.5,120.75,205.75,PAT,1A,d,patirroja,coca
PAT1A_e.tif,Erythroxylym coca,28.4,270.0,204.5,129.5,207.25,PAT,1A,e,patirroja,coca
PAT1A_f.tif,Erythroxylym coca,28.4,284.25,200.75,115.75,206.5,PAT,1A,f,patirroja,coca
PAT1A_g.tif,Erythroxylym coca,28.4,280.0,205.0,118.75,205.75,PAT,1A,g,patirroja,coca
PAT1A_h.tif,Erythroxylym coca,28.4,276.0,178.0,123.75,200.0,PAT,1A,h,patirroja,coca
PAT1A_i.tif,Erythroxylym coca,28.4,269.0,180.75,130.5,216.75,PAT,1A,i,patirroja,coca
PAT1A_j.tif,Erythroxylym coca,28.4,269.0,219.0,130.5,183.75,PAT,1A,j,patirroja,coca
PAT1A_k.tif,Erythroxylym coca,28.4,261.167,188.833,137.667,212.0,PAT,1A,k,patirroja,coca
PAT1A_l.tif,Erythroxylym coca,28.4,269.0,190.5,129.75,206.5,PAT,1A,l,patirroja,coca
PAT1A_m.tif,Erythroxylym coca,28.4,269.25,203.875,129.5,199.25,PAT,1A,m,patirroja,coca
PAT1B_a.tif,Erythroxylym coca,28.4,289.25,188.75,109.5,202.75,PAT,1B,a,patirroja,coca
PAT1B_b.tif,Erythroxylym coca,28.4,303.5,197.833,95.5,206.5,PAT,1B,b,patirroja,coca
PAT1B_c.tif,Erythroxylym coca,28.4,300.167,193.167,98.625,205.5,PAT,1B,c,patirroja,coca
PAT1B_d.tif,Erythroxylym coca,28.4,313.833,200.5,84.833,198.5,PAT,1B,d,patirroja,coca
PAT1B_e.tif,Erythroxylym coca,28.4,289.5,200.0,109.75,201.0,PAT,1B,e,patirroja,coca
PAT1B_f.tif,Erythroxylym coca,28.4,302.167,206.5,96.5,196.833,PAT,1B,f,patirroja,coca
PAT1B_g.tif,Erythroxylym coca,28.4,319.167,200.833,79.5,198.833,PAT,1B,g,patirroja,coca
PAT1B_h.tif,Erythroxylym coca,28.4,242.25,207.625,157.625,196.75,PAT,1B,h,patirroja,coca
PAT1B_i.tif,Erythroxylym coca,28.4,314.167,208.5,85.833,204.833,PAT,1B,i,patirroja,coca
PAT1B_j.tif,Erythroxylym coca,28.4,293.0,197.0,105.75,209.0,PAT,1B,j,patirroja,coca
PAT1B_k.tif,Erythroxylym coca,28.4,293.0,189.75,106.75,198.75,PAT,1B,k,patirroja,coca
PAT1B_l.tif,Erythroxylym coca,28.4,305.167,199.5,94.833,206.833,PAT,1B,l,patirroja,coca
PAT1B_m.tif,Erythroxylym coca,28.4,297.5,192.0,100.75,198.25,PAT,1B,m,patirroja,coca
PAT1B_n.tif,Erythroxylym coca,28.4,317.0,203.0,81.625,202.0,PAT,1B,n,patirroja,coca
PAT1M_a.tif,Erythroxylym coca,28.4,277.0,203.0,122.75,190.75,PAT,1M,a,patirroja,coca
PAT1M_b.tif,Erythroxylym coca,28.4,270.25,206.75,129.75,191.75,PAT,1M,b,patirroja,coca
PAT1M_c.tif,Erythroxylym coca,28.4,279.0,211.0,119.75,188.5,PAT,1M,c,patirroja,coca
PAT1M_d.tif,Erythroxylym coca,28.4,279.25,204.0,119.75,189.25,PAT,1M,d,patirroja,coca
PAT1M_e.tif,Erythroxylym coca,28.4,278.25,207.5,121.75,187.0,PAT,1M,e,patirroja,coca
PAT1M_f.tif,Erythroxylym coca,28.4,308.833,202.833,90.5,205.167,PAT,1M,f,patirroja,coca
PAT1M_g.tif,Erythroxylym coca,28.4,280.75,201.0,118.75,202.5,PAT,1M,g,patirroja,coca
PAT1M_h.tif,Erythroxylym coca,28.4,281.0,210.25,118.5,193.5,PAT,1M,h,patirroja,coca
PAT1M_i.tif,Erythroxylym coca,28.4,289.25,206.75,110.5,192.0,PAT,1M,i,patirroja,coca
PAT1M_j.tif,Erythroxylym coca,28.4,295.0,196.75,104.5,198.25,PAT,1M,j,patirroja,coca
PAT1M_k.tif,Erythroxylym coca,28.4,290.25,208.5,108.75,190.75,PAT,1M,k,patirroja,coca
PAT1M_l.tif,Erythroxylym coca,28.4,320.833,204.167,77.833,205.833,PAT,1M,l,patirroja,coca
PAT1M_m.tif,Erythroxylym coca,28.4,323.167,192.167,76.833,206.167,PAT,1M,m,patirroja,coca
PAT2A_a.tif,Erythroxylym coca,28.4,266.5,195.25,132.75,211.75,PAT,2A,a,patirroja,coca
PAT2A_b.tif,Erythroxylym coca,28.4,323.833,194.167,75.5,208.167,PAT,2A,b,patirroja,coca
PAT2A_c.tif,Erythroxylym coca,28.4,258.333,203.0,141.667,202.0,PAT,2A,c,patirroja,coca
PAT2A_d.tif,Erythroxylym coca,28.4,262.167,196.167,134.5,190.667,PAT,2A,d,patirroja,coca
PAT2A_e.tif,Erythroxylym coca,28.4,255.167,194.0,143.833,204.833,PAT,2A,e,patirroja,coca
PAT2A_f.tif,Erythroxylym coca,28.4,279.25,183.75,120.5,199.75,PAT,2A,f,patirroja,coca
PAT2A_g.tif,Erythroxylym coca,28.4,290.25,195.0,108.75,205.0,PAT,2A,g,patirroja,coca
PAT2A_h.tif,Erythroxylym coca,28.4,291.25,211.75,107.75,220.0,PAT,2A,h,patirroja,coca
PAT2A_i.tif,Erythroxylym coca,28.4,265.333,201.333,133.667,198.167,PAT,2A,i,patirroja,coca
PAT2A_j.tif,Erythroxylym coca,28.4,293.25,195.25,105.75,192.75,PAT,2A,j,patirroja,coca
PAT2B_a.tif,Erythroxylym coca,28.4,323.833,186.833,75.833,210.5,PAT,2B,a,patirroja,coca
PAT2B_b.tif,Erythroxylym coca,28.4,270.0,205.0,128.75,198.5,PAT,2B,b,patirroja,coca
PAT2B_c.tif,Erythroxylym coca,28.4,298.833,187.833,99.833,208.167,PAT,2B,c,patirroja,coca
PAT2B_d.tif,Erythroxylym coca,28.4,311.167,204.167,87.5,201.5,PAT,2B,d,patirroja,coca
PAT2B_e.tif,Erythroxylym coca,28.4,316.5,190.833,81.833,209.833,PAT,2B,e,patirroja,coca
PAT2B_f.tif,Erythroxylym coca,28.4,304.167,198.833,94.833,201.5,PAT,2B,f,patirroja,coca
PAT2B_g.tif,Erythroxylym coca,28.4,328.5,201.833,71.5,211.5,PAT,2B,g,patirroja,coca
PAT2B_h.tif,Erythroxylym coca,28.4,308.167,191.5,92.167,203.167,PAT,2B,h,patirroja,coca
PAT2B_i.tif,Erythroxylym coca,28.4,311.833,197.167,86.5,194.167,PAT,2B,i,patirroja,coca
PAT2B_j.tif,Erythroxylym coca,28.4,319.167,203.167,80.833,196.5,PAT,2B,j,patirroja,coca
PAT2M_a.tif,Erythroxylym coca,28.4,295.25,187.5,104.75,211.75,PAT,2M,a,patirroja,coca
PAT2M_b.tif,Erythroxylym coca,28.4,311.167,204.167,88.5,199.5,PAT,2M,b,patirroja,coca
PAT2M_c.tif,Erythroxylym coca,28.4,340.0,206.5,59.0,204.5,PAT,2M,c,patirroja,coca
PAT2M_d.tif,Erythroxylym coca,28.4,317.167,183.167,81.5,210.833,PAT,2M,d,patirroja,coca
PAT2M_e.tif,Erythroxylym coca,28.4,344.0,188.0,54.0,205.0,PAT,2M,e,patirroja,coca
PAT2M_f.tif,Erythroxylym coca,28.4,312.5,202.833,87.167,207.833,PAT,2M,f,patirroja,coca
PAT2M_g.tif,Erythroxylym coca,28.4,319.833,193.5,78.833,203.167,PAT,2M,g,patirroja,coca
PAT2M_h.tif,Erythroxylym coca,28.4,308.0,207.875,91.833,206.833,PAT,2M,h,patirroja,coca
PAT2M_i.tif,Erythroxylym coca,28.4,316.167,190.917,84.0,216.75,PAT,2M,i,patirroja,coca
PAT2M_j.tif,Erythroxylym coca,28.4,323.5,193.5,74.833,220.833,PAT,2M,j,patirroja,coca
PAT3A_a.tif,Erythroxylym coca,28.4,299.167,208.167,100.833,194.833,PAT,3A,a,patirroja,coca
PAT3A_b.tif,Erythroxylym coca,28.4,292.25,202.0,106.75,206.0,PAT,3A,b,patirroja,coca
PAT3A_c.tif,Erythroxylym coca,28.4,294.0,195.75,105.75,196.5,PAT,3A,c,patirroja,coca
PAT3A_d.tif,Erythroxylym coca,28.4,292.25,204.0,106.75,209.75,PAT,3A,d,patirroja,coca
PAT3A_e.tif,Erythroxylym coca,28.4,285.0,196.25,113.5,205.75,PAT,3A,e,patirroja,coca
PAT3A_f.tif,Erythroxylym coca,28.4,287.25,198.75,112.75,197.75,PAT,3A,f,patirroja,coca
PAT3A_g.tif,Erythroxylym coca,28.4,303.167,208.167,95.833,197.833,PAT,3A,g,patirroja,coca
PAT3A_h.tif,Erythroxylym coca,28.4,310.167,185.167,89.833,212.833,PAT,3A,h,patirroja,coca
PAT3A_i.tif,Erythroxylym coca,28.4,284.0,189.0,115.5,210.0,PAT,3A,i,patirroja,coca
PAT3A_j.tif,Erythroxylym coca,28.4,306.167,199.167,91.833,204.833,PAT,3A,j,patirroja,coca
PAT3B_a.tif,Erythroxylym coca,28.4,303.167,191.833,96.5,208.833,PAT,3B,a,patirroja,coca
PAT3B_b.tif,Erythroxylym coca,28.4,283.0,191.75,116.5,210.25,PAT,3B,b,patirroja,coca
PAT3B_c.tif,Erythroxylym coca,28.4,311.0,192.75,88.833,203.5,PAT,3B,c,patirroja,coca
PAT3B_d.tif,Erythroxylym coca,28.4,310.833,187.833,88.0,221.5,PAT,3B,d,patirroja,coca
PAT3B_e.tif,Erythroxylym coca,28.4,318.5,205.833,79.833,196.667,PAT,3B,e,patirroja,coca
PAT3B_f.tif,Erythroxylym coca,28.4,293.0,192.25,105.75,203.5,PAT,3B,f,patirroja,coca
PAT3B_g.tif,Erythroxylym coca,28.4,293.25,187.75,106.75,210.75,PAT,3B,g,patirroja,coca
PAT3B_h.tif,Erythroxylym coca,28.4,308.5,198.833,91.833,198.833,PAT,3B,h,patirroja,coca
PAT3B_i.tif,Erythroxylym coca,28.4,314.5,194.833,85.167,208.833,PAT,3B,i,patirroja,coca
PAT3B_j.tif,Erythroxylym coca,28.4,327.167,195.5,72.833,193.833,PAT,3B,j,patirroja,coca
PAT3M_a.tif,Erythroxylym coca,28.4,302.5,208.833,95.5,192.833,PAT,3M,a,patirroja,coca
PAT3M_b.tif,Erythroxylym coca,28.4,295.25,206.5,104.5,197.5,PAT,3M,b,patirroja,coca
PAT3M_c.tif,Erythroxylym coca,28.4,314.167,209.5,84.833,192.833,PAT,3M,c,patirroja,coca
PAT3M_d.tif,Erythroxylym coca,28.4,315.5,204.833,83.833,200.5,PAT,3M,d,patirroja,coca
PAT3M_e.tif,Erythroxylym coca,28.4,316.833,201.167,82.833,199.5,PAT,3M,e,patirroja,coca
PAT3M_f.tif,Erythroxylym coca,28.4,334.833,196.0,63.583,192.417,PAT,3M,f,patirroja,coca
PAT3M_g.tif,Erythroxylym coca,28.4,301.167,207.833,98.75,183.375,PAT,3M,g,patirroja,coca
PAT3M_h.tif,Erythroxylym coca,28.4,297.25,215.0,102.5,187.875,PAT,3M,h,patirroja,coca
PAT3M_i.tif,Erythroxylym coca,28.4,293.0,203.75,105.75,199.25,PAT,3M,i,patirroja,coca
